property_name,display_name,is_network,parent_network,segments,report_month,month_label,year,month_num,quarter,quarter_label,financial_year,unique_users,prev_month_uu,prev_quarter_uu,prev_year_uu,mom_pct,mom_abs,qoq_pct,qoq_abs,yoy_pct,yoy_abs,rank_in_segment,data_source
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2021-09-01,Sep'21,2021,9,3,2021-Q3,FY2021-2022,4.61,,4.61,,,,0.0,0.0,,,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2021-10-01,Oct'21,2021,10,4,2021-Q4,FY2021-2022,4.684,4.61,4.83,,1.61,0.074,-3.02,-0.146,,,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2021-11-01,Nov'21,2021,11,4,2021-Q4,FY2021-2022,4.64,4.684,,,-0.94,-0.044,,,,,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2021-12-01,Dec'21,2021,12,4,2021-Q4,FY2021-2022,3.93,4.64,4.61,,-15.3,-0.71,-14.75,-0.68,,,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-01-01,Jan'22,2022,1,1,2022-Q1,FY2021-2022,3.662,3.93,4.684,,-6.82,-0.268,-21.82,-1.022,,,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-02-01,Feb'22,2022,2,1,2022-Q1,FY2021-2022,3.18,3.662,4.64,,-13.16,-0.482,-31.47,-1.46,,,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-03-01,Mar'22,2022,3,1,2022-Q1,FY2021-2022,2.892,3.18,3.93,,-9.06,-0.288,-26.41,-1.038,,,2,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-04-01,Apr'22,2022,4,2,2022-Q2,FY2022-2023,2.196,2.892,3.662,4.370182,-24.07,-0.696,-40.03,-1.466,-49.75,-2.174,4,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-05-01,May'22,2022,5,2,2022-Q2,FY2022-2023,2.374,2.196,3.18,5.66,8.11,0.178,-25.35,-0.806,-58.06,-3.286,4,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-06-01,Jun'22,2022,6,2,2022-Q2,FY2022-2023,2.838,2.374,2.892,4.61,19.55,0.464,-1.87,-0.054,-38.44,-1.772,2,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-07-01,Jul'22,2022,7,3,2022-Q3,FY2022-2023,2.858,2.838,2.196,4.83,0.7,0.02,30.15,0.662,-40.83,-1.972,2,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-08-01,Aug'22,2022,8,3,2022-Q3,FY2022-2023,2.473,2.858,2.374,,-13.47,-0.385,4.17,0.099,,,3,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-09-01,Sep'22,2022,9,3,2022-Q3,FY2022-2023,2.019,2.473,2.838,4.61,-18.36,-0.454,-28.86,-0.819,-56.2,-2.591,6,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-10-01,Oct'22,2022,10,4,2022-Q4,FY2022-2023,2.327,2.019,2.858,4.684,15.26,0.308,-18.58,-0.531,-50.32,-2.357,4,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-11-01,Nov'22,2022,11,4,2022-Q4,FY2022-2023,2.022,2.327,2.473,4.64,-13.11,-0.305,-18.24,-0.451,-56.42,-2.618,4,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2022-12-01,Dec'22,2022,12,4,2022-Q4,FY2022-2023,2.078,2.022,2.019,3.93,2.77,0.056,2.92,0.059,-47.12,-1.852,4,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-01-01,Jan'23,2023,1,1,2023-Q1,FY2022-2023,4.807,2.078,2.327,3.662,131.33,2.729,106.57,2.48,31.27,1.145,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-02-01,Feb'23,2023,2,1,2023-Q1,FY2022-2023,5.641,4.807,2.022,3.18,17.35,0.834,178.98,3.619,77.39,2.461,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-03-01,Mar'23,2023,3,1,2023-Q1,FY2022-2023,5.373,5.641,2.078,2.892,-4.75,-0.268,158.57,3.295,85.79,2.481,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-04-01,Apr'23,2023,4,2,2023-Q2,FY2023-2024,5.133,5.373,4.807,2.196,-4.47,-0.24,6.78,0.326,133.74,2.937,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-05-01,May'23,2023,5,2,2023-Q2,FY2023-2024,4.827,5.133,5.641,2.374,-5.96,-0.306,-14.43,-0.814,103.33,2.453,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-06-01,Jun'23,2023,6,2,2023-Q2,FY2023-2024,4.526,4.827,5.373,2.838,-6.24,-0.301,-15.76,-0.847,59.48,1.688,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-07-01,Jul'23,2023,7,3,2023-Q3,FY2023-2024,4.258,4.526,5.133,2.858,-5.92,-0.268,-17.05,-0.875,48.99,1.4,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-08-01,Aug'23,2023,8,3,2023-Q3,FY2023-2024,3.981,4.258,4.827,2.473,-6.51,-0.277,-17.53,-0.846,60.98,1.508,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-09-01,Sep'23,2023,9,3,2023-Q3,FY2023-2024,4.136,3.981,4.526,2.019,3.89,0.155,-8.62,-0.39,104.85,2.117,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-10-01,Oct'23,2023,10,4,2023-Q4,FY2023-2024,3.907,4.136,4.258,2.327,-5.54,-0.229,-8.24,-0.351,67.9,1.58,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-11-01,Nov'23,2023,11,4,2023-Q4,FY2023-2024,3.578,3.907,3.981,2.022,-8.42,-0.329,-10.12,-0.403,76.95,1.556,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2023-12-01,Dec'23,2023,12,4,2023-Q4,FY2023-2024,3.516,3.578,4.136,2.078,-1.73,-0.062,-14.99,-0.62,69.2,1.438,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-01-01,Jan'24,2024,1,1,2024-Q1,FY2023-2024,3.624,3.516,3.907,4.807,3.07,0.108,-7.24,-0.283,-24.61,-1.183,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-02-01,Feb'24,2024,2,1,2024-Q1,FY2023-2024,3.462,3.624,3.578,5.641,-4.47,-0.162,-3.24,-0.116,-38.63,-2.179,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-03-01,Mar'24,2024,3,1,2024-Q1,FY2023-2024,3.381,3.462,3.516,5.373,-2.34,-0.081,-3.84,-0.135,-37.07,-1.992,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-04-01,Apr'24,2024,4,2,2024-Q2,FY2024-2025,4.282,3.381,3.624,5.133,26.65,0.901,18.16,0.658,-16.58,-0.851,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-05-01,May'24,2024,5,2,2024-Q2,FY2024-2025,4.228,4.282,3.462,4.827,-1.26,-0.054,22.13,0.766,-12.41,-0.599,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-06-01,Jun'24,2024,6,2,2024-Q2,FY2024-2025,4.583,4.228,3.381,4.526,8.4,0.355,35.55,1.202,1.26,0.057,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-07-01,Jul'24,2024,7,3,2024-Q3,FY2024-2025,4.555,4.583,4.282,4.258,-0.61,-0.028,6.38,0.273,6.98,0.297,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-08-01,Aug'24,2024,8,3,2024-Q3,FY2024-2025,4.419,4.555,4.228,3.981,-2.99,-0.136,4.52,0.191,11.0,0.438,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-09-01,Sep'24,2024,9,3,2024-Q3,FY2024-2025,4.426,4.419,4.583,4.136,0.16,0.007,-3.43,-0.157,7.01,0.29,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-10-01,Oct'24,2024,10,4,2024-Q4,FY2024-2025,4.232,4.426,4.555,3.907,-4.38,-0.194,-7.09,-0.323,8.32,0.325,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-11-01,Nov'24,2024,11,4,2024-Q4,FY2024-2025,4.115,4.232,4.419,3.578,-2.76,-0.117,-6.88,-0.304,15.01,0.537,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2024-12-01,Dec'24,2024,12,4,2024-Q4,FY2024-2025,4.233,4.115,4.426,3.516,2.87,0.118,-4.36,-0.193,20.39,0.717,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-01-01,Jan'25,2025,1,1,2025-Q1,FY2024-2025,4.033,4.233,4.232,3.624,-4.72,-0.2,-4.7,-0.199,11.29,0.409,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-02-01,Feb'25,2025,2,1,2025-Q1,FY2024-2025,4.036,4.033,4.115,3.462,0.07,0.003,-1.92,-0.079,16.58,0.574,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-03-01,Mar'25,2025,3,1,2025-Q1,FY2024-2025,4.541,4.036,4.233,3.381,12.51,0.505,7.28,0.308,34.31,1.16,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-05-01,May'25,2025,5,2,2025-Q2,FY2025-2026,4.595,,4.036,4.228,,,13.85,0.559,8.68,0.367,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-06-01,Jun'25,2025,6,2,2025-Q2,FY2025-2026,4.564,4.595,4.541,4.583,-0.67,-0.031,0.51,0.023,-0.41,-0.019,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-07-01,Jul'25,2025,7,3,2025-Q3,FY2025-2026,4.15,4.564,,4.555,-9.07,-0.414,,,-8.89,-0.405,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-08-01,Aug'25,2025,8,3,2025-Q3,FY2025-2026,3.759,4.15,4.595,4.419,-9.42,-0.391,-18.19,-0.836,-14.94,-0.66,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-09-01,Sep'25,2025,9,3,2025-Q3,FY2025-2026,4.045,3.759,4.564,4.426,7.61,0.286,-11.37,-0.519,-8.61,-0.381,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-10-01,Oct'25,2025,10,4,2025-Q4,FY2025-2026,3.814,4.045,4.15,4.232,-5.71,-0.231,-8.1,-0.336,-9.88,-0.418,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-11-01,Nov'25,2025,11,4,2025-Q4,FY2025-2026,3.846,3.814,3.759,4.115,0.84,0.032,2.31,0.087,-6.54,-0.269,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2025-12-01,Dec'25,2025,12,4,2025-Q4,FY2025-2026,4.007,3.846,4.045,4.233,4.19,0.161,-0.94,-0.038,-5.34,-0.226,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2026-01-01,Jan'26,2026,1,1,2026-Q1,FY2025-2026,4.366,4.007,3.814,4.033,8.96,0.359,14.47,0.552,8.26,0.333,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2026-02-01,Feb'26,2026,2,1,2026-Q1,FY2025-2026,3.16,4.366,3.846,4.036,-27.62,-1.206,-17.84,-0.686,-21.7,-0.876,1,excel_current
DIVYABHASKAR.CO.IN,DIVYABHASKAR.CO.IN,False,Bhaskar Group Sites,Gujarati,2026-03-01,Mar'26,2026,3,1,2026-Q1,FY2025-2026,4.4,3.16,4.007,4.541,39.24,1.24,9.81,0.393,-3.11,-0.141,1,excel_current
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2021-04-01,Apr'21,2021,4,2,2021-Q2,FY2021-2022,0.243424,,,,,,,,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2021-05-01,May'21,2021,5,2,2021-Q2,FY2021-2022,0.51,0.243424,,,109.51,0.267,,,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2021-06-01,Jun'21,2021,6,2,2021-Q2,FY2021-2022,0.38,0.51,,,-25.49,-0.13,,,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2021-07-01,Jul'21,2021,7,3,2021-Q3,FY2021-2022,0.36,0.38,0.243424,,-5.26,-0.02,47.89,0.117,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2021-09-01,Sep'21,2021,9,3,2021-Q3,FY2021-2022,0.41,,0.38,,,,7.89,0.03,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2021-10-01,Oct'21,2021,10,4,2021-Q4,FY2021-2022,0.498,0.41,0.36,,21.46,0.088,38.33,0.138,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2021-11-01,Nov'21,2021,11,4,2021-Q4,FY2021-2022,0.43,0.498,,,-13.65,-0.068,,,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2021-12-01,Dec'21,2021,12,4,2021-Q4,FY2021-2022,0.45,0.43,0.41,,4.65,0.02,9.76,0.04,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-01-01,Jan'22,2022,1,1,2022-Q1,FY2021-2022,0.404,0.45,0.498,,-10.22,-0.046,-18.88,-0.094,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-02-01,Feb'22,2022,2,1,2022-Q1,FY2021-2022,0.462,0.404,0.43,,14.36,0.058,7.44,0.032,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-03-01,Mar'22,2022,3,1,2022-Q1,FY2021-2022,0.4,0.462,0.45,,-13.42,-0.062,-11.11,-0.05,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-04-01,Apr'22,2022,4,2,2022-Q2,FY2022-2023,0.331,0.4,0.404,0.243424,-17.25,-0.069,-18.07,-0.073,35.98,0.088,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-05-01,May'22,2022,5,2,2022-Q2,FY2022-2023,0.383,0.331,0.462,0.51,15.71,0.052,-17.1,-0.079,-24.9,-0.127,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-06-01,Jun'22,2022,6,2,2022-Q2,FY2022-2023,0.458,0.383,0.4,0.38,19.58,0.075,14.5,0.058,20.53,0.078,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-07-01,Jul'22,2022,7,3,2022-Q3,FY2022-2023,0.465,0.458,0.331,0.36,1.53,0.007,40.48,0.134,29.17,0.105,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-08-01,Aug'22,2022,8,3,2022-Q3,FY2022-2023,0.482,0.465,0.383,,3.66,0.017,25.85,0.099,,,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-09-01,Sep'22,2022,9,3,2022-Q3,FY2022-2023,0.522,0.482,0.458,0.41,8.3,0.04,13.97,0.064,27.32,0.112,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-10-01,Oct'22,2022,10,4,2022-Q4,FY2022-2023,0.475,0.522,0.465,0.498,-9.0,-0.047,2.15,0.01,-4.62,-0.023,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-11-01,Nov'22,2022,11,4,2022-Q4,FY2022-2023,0.561,0.475,0.482,0.43,18.11,0.086,16.39,0.079,30.47,0.131,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2022-12-01,Dec'22,2022,12,4,2022-Q4,FY2022-2023,0.468,0.561,0.522,0.45,-16.58,-0.093,-10.34,-0.054,4.0,0.018,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-01-01,Jan'23,2023,1,1,2023-Q1,FY2022-2023,0.461,0.468,0.475,0.404,-1.5,-0.007,-2.95,-0.014,14.11,0.057,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-02-01,Feb'23,2023,2,1,2023-Q1,FY2022-2023,0.597,0.461,0.561,0.462,29.5,0.136,6.42,0.036,29.22,0.135,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-03-01,Mar'23,2023,3,1,2023-Q1,FY2022-2023,0.598,0.597,0.468,0.4,0.17,0.001,27.78,0.13,49.5,0.198,8,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-04-01,Apr'23,2023,4,2,2023-Q2,FY2023-2024,0.614,0.598,0.461,0.331,2.68,0.016,33.19,0.153,85.5,0.283,8,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-05-01,May'23,2023,5,2,2023-Q2,FY2023-2024,0.47,0.614,0.597,0.383,-23.45,-0.144,-21.27,-0.127,22.72,0.087,8,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-06-01,Jun'23,2023,6,2,2023-Q2,FY2023-2024,0.969,0.47,0.598,0.458,106.17,0.499,62.04,0.371,111.57,0.511,8,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-07-01,Jul'23,2023,7,3,2023-Q3,FY2023-2024,0.526,0.969,0.614,0.465,-45.72,-0.443,-14.33,-0.088,13.12,0.061,8,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-08-01,Aug'23,2023,8,3,2023-Q3,FY2023-2024,0.741,0.526,0.47,0.482,40.87,0.215,57.66,0.271,53.73,0.259,8,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-09-01,Sep'23,2023,9,3,2023-Q3,FY2023-2024,0.585,0.741,0.969,0.522,-21.05,-0.156,-39.63,-0.384,12.07,0.063,8,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-10-01,Oct'23,2023,10,4,2023-Q4,FY2023-2024,0.405,0.585,0.526,0.475,-30.77,-0.18,-23.0,-0.121,-14.74,-0.07,8,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-11-01,Nov'23,2023,11,4,2023-Q4,FY2023-2024,0.351,0.405,0.741,0.561,-13.33,-0.054,-52.63,-0.39,-37.43,-0.21,8,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2023-12-01,Dec'23,2023,12,4,2023-Q4,FY2023-2024,0.41,0.351,0.585,0.468,16.81,0.059,-29.91,-0.175,-12.39,-0.058,8,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-01-01,Jan'24,2024,1,1,2024-Q1,FY2023-2024,0.417,0.41,0.405,0.461,1.71,0.007,2.96,0.012,-9.54,-0.044,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-02-01,Feb'24,2024,2,1,2024-Q1,FY2023-2024,0.408,0.417,0.351,0.597,-2.16,-0.009,16.24,0.057,-31.66,-0.189,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-03-01,Mar'24,2024,3,1,2024-Q1,FY2023-2024,0.467,0.408,0.41,0.598,14.46,0.059,13.9,0.057,-21.91,-0.131,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-04-01,Apr'24,2024,4,2,2024-Q2,FY2024-2025,0.523,0.467,0.417,0.614,11.99,0.056,25.42,0.106,-14.82,-0.091,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-05-01,May'24,2024,5,2,2024-Q2,FY2024-2025,0.461,0.523,0.408,0.47,-11.85,-0.062,12.99,0.053,-1.91,-0.009,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-06-01,Jun'24,2024,6,2,2024-Q2,FY2024-2025,0.623,0.461,0.467,0.969,35.14,0.162,33.4,0.156,-35.71,-0.346,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-07-01,Jul'24,2024,7,3,2024-Q3,FY2024-2025,0.697,0.623,0.523,0.526,11.88,0.074,33.27,0.174,32.51,0.171,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-08-01,Aug'24,2024,8,3,2024-Q3,FY2024-2025,0.79,0.697,0.461,0.741,13.34,0.093,71.37,0.329,6.61,0.049,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-09-01,Sep'24,2024,9,3,2024-Q3,FY2024-2025,0.533,0.79,0.623,0.585,-32.53,-0.257,-14.45,-0.09,-8.89,-0.052,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-10-01,Oct'24,2024,10,4,2024-Q4,FY2024-2025,0.482,0.533,0.697,0.405,-9.57,-0.051,-30.85,-0.215,19.01,0.077,9,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-11-01,Nov'24,2024,11,4,2024-Q4,FY2024-2025,0.523,0.482,0.79,0.351,8.51,0.041,-33.8,-0.267,49.0,0.172,10,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2024-12-01,Dec'24,2024,12,4,2024-Q4,FY2024-2025,0.399,0.523,0.533,0.41,-23.71,-0.124,-25.14,-0.134,-2.68,-0.011,10,excel_previous
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2025-01-01,Jan'25,2025,1,1,2025-Q1,FY2024-2025,0.531,0.399,0.482,0.417,33.08,0.132,10.17,0.049,27.34,0.114,10,excel_current
Divyamarathi Bhaskar,Divyamarathi Bhaskar,False,Bhaskar Group Sites,Marathi,2025-02-01,Feb'25,2025,2,1,2025-Q1,FY2024-2025,0.388,0.531,0.523,0.408,-26.93,-0.143,-25.81,-0.135,-4.9,-0.02,10,excel_current
